"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Sodankylä Tähtelä","2021","4","4","00:00","22.2"
"Sodankylä Tähtelä","2021","4","5","00:00","0.6"
"Sodankylä Tähtelä","2021","4","6","00:00","2.9"
"Sodankylä Tähtelä","2021","4","7","00:00","91.5"
"Sodankylä Tähtelä","2021","4","8","00:00","86.4"
"Sodankylä Tähtelä","2021","4","9","00:00","266.2"
"Sodankylä Tähtelä","2021","4","10","00:00","2.1"
"Sodankylä Tähtelä","2021","4","11","00:00","154.3"
"Sodankylä Tähtelä","2021","4","12","00:00","149.9"
"Sodankylä Tähtelä","2021","4","13","00:00","1.1"
"Sodankylä Tähtelä","2021","4","14","00:00","333.9"
"Sodankylä Tähtelä","2021","4","15","00:00","166.2"
"Sodankylä Tähtelä","2021","4","16","00:00","357.7"
"Sodankylä Tähtelä","2021","4","17","00:00","433.8"
"Sodankylä Tähtelä","2021","4","18","00:00","449.9"
"Sodankylä Tähtelä","2021","4","19","00:00","466.4"
"Sodankylä Tähtelä","2021","4","20","00:00","451.2"
"Sodankylä Tähtelä","2021","4","21","00:00","473.9"
"Sodankylä Tähtelä","2021","4","22","00:00","29.3"
"Sodankylä Tähtelä","2021","4","23","00:00","45.1"
"Sodankylä Tähtelä","2021","4","24","00:00","0.6"
"Sodankylä Tähtelä","2021","4","25","00:00","1.7"
"Sodankylä Tähtelä","2021","4","26","00:00","249"
"Sodankylä Tähtelä","2021","4","27","00:00","154.8"
"Sodankylä Tähtelä","2021","4","28","00:00","175.3"
"Sodankylä Tähtelä","2021","4","29","00:00","145.8"
"Sodankylä Tähtelä","2021","4","30","00:00","225"
"Sodankylä Tähtelä","2021","5","1","00:00","44.9"
"Sodankylä Tähtelä","2021","5","2","00:00","229.7"
"Sodankylä Tähtelä","2021","5","3","00:00","159.9"
"Sodankylä Tähtelä","2021","5","4","00:00","456.7"
"Sodankylä Tähtelä","2021","5","5","00:00","17.2"
"Sodankylä Tähtelä","2021","5","6","00:00","61.8"
"Sodankylä Tähtelä","2021","5","7","00:00","1.1"
"Sodankylä Tähtelä","2021","5","8","00:00","110.9"
"Sodankylä Tähtelä","2021","5","9","00:00","368.2"
"Sodankylä Tähtelä","2021","5","10","00:00","251.8"
"Sodankylä Tähtelä","2021","5","11","00:00","0.9"
"Sodankylä Tähtelä","2021","5","12","00:00","3.1"
"Sodankylä Tähtelä","2021","5","13","00:00","162.1"
"Sodankylä Tähtelä","2021","5","14","00:00","0.7"
"Sodankylä Tähtelä","2021","5","15","00:00","0.8"
"Sodankylä Tähtelä","2021","5","16","00:00","1.3"
"Sodankylä Tähtelä","2021","5","17","00:00","168.7"
"Sodankylä Tähtelä","2021","5","18","00:00","155.2"
"Sodankylä Tähtelä","2021","5","19","00:00","25.5"
"Sodankylä Tähtelä","2021","5","20","00:00","0.4"
"Sodankylä Tähtelä","2021","5","21","00:00","0.6"
"Sodankylä Tähtelä","2021","5","22","00:00","1.6"
"Sodankylä Tähtelä","2021","5","23","00:00","9.2"
"Sodankylä Tähtelä","2021","5","24","00:00","2.3"
"Sodankylä Tähtelä","2021","5","25","00:00","3"
"Sodankylä Tähtelä","2021","5","26","00:00","394"
"Sodankylä Tähtelä","2021","5","27","00:00","498.4"
"Sodankylä Tähtelä","2021","5","28","00:00","10.9"
"Sodankylä Tähtelä","2021","5","29","00:00","89.3"
"Sodankylä Tähtelä","2021","5","30","00:00","418.3"
"Sodankylä Tähtelä","2021","5","31","00:00","255.6"
"Sodankylä Tähtelä","2021","6","1","00:00","248.9"
"Sodankylä Tähtelä","2021","6","2","00:00","552.8"
"Sodankylä Tähtelä","2021","6","3","00:00","605.2"
"Sodankylä Tähtelä","2021","6","4","00:00","518.7"
"Sodankylä Tähtelä","2021","6","5","00:00","227.3"
"Sodankylä Tähtelä","2021","6","6","00:00","632.7"
"Sodankylä Tähtelä","2021","6","7","00:00","572.1"
"Sodankylä Tähtelä","2021","6","8","00:00","192.1"
"Sodankylä Tähtelä","2021","6","9","00:00","288.2"
"Sodankylä Tähtelä","2021","6","10","00:00","465.1"
"Sodankylä Tähtelä","2021","6","11","00:00","546.3"
"Sodankylä Tähtelä","2021","6","12","00:00","271.4"
"Sodankylä Tähtelä","2021","6","13","00:00","120.2"
"Sodankylä Tähtelä","2021","6","14","00:00","246.1"
"Sodankylä Tähtelä","2021","6","15","00:00","7.2"
"Sodankylä Tähtelä","2021","6","16","00:00","253.3"
"Sodankylä Tähtelä","2021","6","17","00:00","189.3"
"Sodankylä Tähtelä","2021","6","18","00:00","0.7"
"Sodankylä Tähtelä","2021","6","19","00:00","488.1"
"Sodankylä Tähtelä","2021","6","20","00:00","3.1"
"Sodankylä Tähtelä","2021","6","21","00:00","21.9"
"Sodankylä Tähtelä","2021","6","22","00:00","100"
"Sodankylä Tähtelä","2021","6","23","00:00","-"
"-","2021","6","24","00:00","-"
"Sodankylä Tähtelä","2021","6","25","00:00","190.9"
"Sodankylä Tähtelä","2021","6","26","00:00","360.9"
"Sodankylä Tähtelä","2021","6","27","00:00","84.2"
"Sodankylä Tähtelä","2021","6","28","00:00","526.2"
"Sodankylä Tähtelä","2021","6","29","00:00","328.5"
"Sodankylä Tähtelä","2021","6","30","00:00","413.8"
"Sodankylä Tähtelä","2021","7","1","00:00","642.7"
"Sodankylä Tähtelä","2021","7","2","00:00","613.7"
"Sodankylä Tähtelä","2021","7","3","00:00","516.3"
"Sodankylä Tähtelä","2021","7","4","00:00","492.2"
"Sodankylä Tähtelä","2021","7","5","00:00","569.9"
"Sodankylä Tähtelä","2021","7","6","00:00","213.9"
"Sodankylä Tähtelä","2021","7","7","00:00","270.7"
"Sodankylä Tähtelä","2021","7","8","00:00","136.4"
"Sodankylä Tähtelä","2021","7","9","00:00","303.9"
"Sodankylä Tähtelä","2021","7","10","00:00","533.4"
"Sodankylä Tähtelä","2021","7","11","00:00","66.5"
"Sodankylä Tähtelä","2021","7","12","00:00","170.9"
"Sodankylä Tähtelä","2021","7","13","00:00","350.3"
"Sodankylä Tähtelä","2021","7","14","00:00","351.8"
"Sodankylä Tähtelä","2021","7","15","00:00","143"
"Sodankylä Tähtelä","2021","7","16","00:00","394.2"
"Sodankylä Tähtelä","2021","7","17","00:00","145.7"
"Sodankylä Tähtelä","2021","7","18","00:00","14.2"
"Sodankylä Tähtelä","2021","7","19","00:00","112.1"
"Sodankylä Tähtelä","2021","7","20","00:00","221.4"
"Sodankylä Tähtelä","2021","7","21","00:00","18.6"
"Sodankylä Tähtelä","2021","7","22","00:00","72.3"
"Sodankylä Tähtelä","2021","7","23","00:00","154"
"Sodankylä Tähtelä","2021","7","24","00:00","106.8"
"Sodankylä Tähtelä","2021","7","25","00:00","9"
"Sodankylä Tähtelä","2021","7","26","00:00","75.4"
"Sodankylä Tähtelä","2021","7","27","00:00","336.7"
"Sodankylä Tähtelä","2021","7","28","00:00","432.9"
"Sodankylä Tähtelä","2021","7","29","00:00","68.5"
"Sodankylä Tähtelä","2021","7","30","00:00","0.2"
"Sodankylä Tähtelä","2021","7","31","00:00","154.9"
"Sodankylä Tähtelä","2021","8","1","00:00","52.2"
"Sodankylä Tähtelä","2021","8","2","00:00","346.8"
"Sodankylä Tähtelä","2021","8","3","00:00","22.4"
"Sodankylä Tähtelä","2021","8","4","00:00","38.5"
"Sodankylä Tähtelä","2021","8","5","00:00","242.6"
"Sodankylä Tähtelä","2021","8","6","00:00","188.5"
"Sodankylä Tähtelä","2021","8","7","00:00","402.2"
"Sodankylä Tähtelä","2021","8","8","00:00","241.9"
"Sodankylä Tähtelä","2021","8","9","00:00","0.2"
"Sodankylä Tähtelä","2021","8","10","00:00","21.1"
"Sodankylä Tähtelä","2021","8","11","00:00","79.4"
"Sodankylä Tähtelä","2021","8","12","00:00","58.1"
"Sodankylä Tähtelä","2021","8","13","00:00","157.8"
"Sodankylä Tähtelä","2021","8","14","00:00","148"
"Sodankylä Tähtelä","2021","8","15","00:00","-0.1"
"Sodankylä Tähtelä","2021","8","16","00:00","0.8"
"Sodankylä Tähtelä","2021","8","17","00:00","54.5"
"Sodankylä Tähtelä","2021","8","18","00:00","27.2"
"Sodankylä Tähtelä","2021","8","19","00:00","26.6"
"Sodankylä Tähtelä","2021","8","20","00:00","4.6"
"Sodankylä Tähtelä","2021","8","21","00:00","3.3"
"Sodankylä Tähtelä","2021","8","22","00:00","2.8"
"Sodankylä Tähtelä","2021","8","23","00:00","31.9"
"Sodankylä Tähtelä","2021","8","24","00:00","37.9"
"Sodankylä Tähtelä","2021","8","25","00:00","22.5"
"Sodankylä Tähtelä","2021","8","26","00:00","215.8"
"Sodankylä Tähtelä","2021","8","27","00:00","403.6"
"Sodankylä Tähtelä","2021","8","28","00:00","187.4"
"Sodankylä Tähtelä","2021","8","29","00:00","316.5"
"Sodankylä Tähtelä","2021","8","30","00:00","14.9"
"Sodankylä Tähtelä","2021","8","31","00:00","131"
"Sodankylä Tähtelä","2021","9","1","00:00","136.4"
"Sodankylä Tähtelä","2021","9","2","00:00","43.2"
"Sodankylä Tähtelä","2021","9","3","00:00","3.7"
"Sodankylä Tähtelä","2021","9","4","00:00","203.7"
"Sodankylä Tähtelä","2021","9","5","00:00","161.4"
"Sodankylä Tähtelä","2021","9","6","00:00","21"
"Sodankylä Tähtelä","2021","9","7","00:00","11.1"
"Sodankylä Tähtelä","2021","9","8","00:00","7.3"
"Sodankylä Tähtelä","2021","9","9","00:00","225.4"
"Sodankylä Tähtelä","2021","9","10","00:00","359.4"
"Sodankylä Tähtelä","2021","9","11","00:00","367.4"
"Sodankylä Tähtelä","2021","9","12","00:00","127.4"
"Sodankylä Tähtelä","2021","9","13","00:00","0.5"
"Sodankylä Tähtelä","2021","9","14","00:00","0.6"
"Sodankylä Tähtelä","2021","9","15","00:00","1.5"
"Sodankylä Tähtelä","2021","9","16","00:00","3.5"
"Sodankylä Tähtelä","2021","9","17","00:00","1.5"
"Sodankylä Tähtelä","2021","9","18","00:00","0.8"
"Sodankylä Tähtelä","2021","9","19","00:00","9.7"
"Sodankylä Tähtelä","2021","9","20","00:00","180.6"
"Sodankylä Tähtelä","2021","9","21","00:00","7.1"
"Sodankylä Tähtelä","2021","9","22","00:00","17.1"
"Sodankylä Tähtelä","2021","9","23","00:00","1.9"
"Sodankylä Tähtelä","2021","9","24","00:00","0.1"
"Sodankylä Tähtelä","2021","9","25","00:00","11"
"Sodankylä Tähtelä","2021","9","26","00:00","108"
"Sodankylä Tähtelä","2021","9","27","00:00","137.2"
"Sodankylä Tähtelä","2021","9","28","00:00","226.5"
"Sodankylä Tähtelä","2021","9","29","00:00","3.3"
"Sodankylä Tähtelä","2021","9","30","00:00","0.4"
"Sodankylä Tähtelä","2021","10","1","00:00","1.5"
"Sodankylä Tähtelä","2021","10","2","00:00","0"
"Sodankylä Tähtelä","2021","10","3","00:00","51.8"
"Sodankylä Tähtelä","2021","10","4","00:00","0.1"
"Sodankylä Tähtelä","2021","10","5","00:00","1.4"
"Sodankylä Tähtelä","2021","10","6","00:00","-0.1"
"Sodankylä Tähtelä","2021","10","7","00:00","0.4"
"Sodankylä Tähtelä","2021","10","8","00:00","11.7"
"Sodankylä Tähtelä","2021","10","9","00:00","1.4"
"Sodankylä Tähtelä","2021","10","10","00:00","0.7"
"Sodankylä Tähtelä","2021","10","11","00:00","2.6"
"Sodankylä Tähtelä","2021","10","12","00:00","1.1"
"Sodankylä Tähtelä","2021","10","13","00:00","115.1"
"Sodankylä Tähtelä","2021","10","14","00:00","1.5"
"Sodankylä Tähtelä","2021","10","15","00:00","1"
"Sodankylä Tähtelä","2021","10","16","00:00","0.6"
"Sodankylä Tähtelä","2021","10","17","00:00","1"
"Sodankylä Tähtelä","2021","10","18","00:00","50.3"
"Sodankylä Tähtelä","2021","10","19","00:00","166.1"
"Sodankylä Tähtelä","2021","10","20","00:00","3"
"Sodankylä Tähtelä","2021","10","21","00:00","0.3"
"Sodankylä Tähtelä","2021","10","22","00:00","6.7"
"Sodankylä Tähtelä","2021","10","23","00:00","10.6"
"Sodankylä Tähtelä","2021","10","24","00:00","58.9"
"Sodankylä Tähtelä","2021","10","25","00:00","0.9"
"Sodankylä Tähtelä","2021","10","26","00:00","1.2"
"Sodankylä Tähtelä","2021","10","27","00:00","1.3"
"Sodankylä Tähtelä","2021","10","28","00:00","0.7"
"Sodankylä Tähtelä","2021","10","29","00:00","0.8"
"Sodankylä Tähtelä","2021","10","30","00:00","1.5"
"Sodankylä Tähtelä","2021","10","31","00:00","1.4"
"Sodankylä Tähtelä","2021","11","1","00:00","0.4"
"Sodankylä Tähtelä","2021","11","2","00:00","0.1"
"Sodankylä Tähtelä","2021","11","3","00:00","0.4"
"Sodankylä Tähtelä","2021","11","4","00:00","1"
"Sodankylä Tähtelä","2021","11","5","00:00","1.6"
"Sodankylä Tähtelä","2021","11","6","00:00","1.4"
"Sodankylä Tähtelä","2021","11","7","00:00","91.3"
"Sodankylä Tähtelä","2021","11","8","00:00","66"
"Sodankylä Tähtelä","2021","11","9","00:00","3.8"
"Sodankylä Tähtelä","2021","11","10","00:00","23.4"
"Sodankylä Tähtelä","2021","11","11","00:00","41.1"
"Sodankylä Tähtelä","2021","11","12","00:00","1.3"
"Sodankylä Tähtelä","2021","11","13","00:00","1.9"
"Sodankylä Tähtelä","2021","11","14","00:00","39"
"Sodankylä Tähtelä","2021","11","15","00:00","1.3"
"Sodankylä Tähtelä","2021","11","16","00:00","30.8"
"Sodankylä Tähtelä","2021","11","17","00:00","0.9"
"Sodankylä Tähtelä","2021","11","18","00:00","1"
"Sodankylä Tähtelä","2021","11","19","00:00","49.5"
"Sodankylä Tähtelä","2021","11","20","00:00","1.9"
"Sodankylä Tähtelä","2021","11","21","00:00","22.3"
"Sodankylä Tähtelä","2021","11","22","00:00","35.3"
"Sodankylä Tähtelä","2021","11","23","00:00","2.4"
"Sodankylä Tähtelä","2021","11","24","00:00","34.1"
"Sodankylä Tähtelä","2021","11","25","00:00","3.4"
"Sodankylä Tähtelä","2021","11","26","00:00","1.8"
"Sodankylä Tähtelä","2021","11","27","00:00","3.8"
"Sodankylä Tähtelä","2021","11","28","00:00","3"
"Sodankylä Tähtelä","2021","11","29","00:00","1.7"
"Sodankylä Tähtelä","2021","11","30","00:00","2.7"
"Sodankylä Tähtelä","2021","12","1","00:00","1.2"
"Sodankylä Tähtelä","2021","12","2","00:00","0.7"
"Sodankylä Tähtelä","2021","12","3","00:00","2.1"
"Sodankylä Tähtelä","2021","12","4","00:00","7.2"
"Sodankylä Tähtelä","2021","12","5","00:00","8.5"
"Sodankylä Tähtelä","2021","12","6","00:00","3.3"
"Sodankylä Tähtelä","2021","12","7","00:00","3.9"
"Sodankylä Tähtelä","2021","12","8","00:00","4.1"
"Sodankylä Tähtelä","2021","12","9","00:00","3.2"
"Sodankylä Tähtelä","2021","12","10","00:00","1.8"
"Sodankylä Tähtelä","2021","12","11","00:00","1.9"
"Sodankylä Tähtelä","2021","12","12","00:00","1.2"
"Sodankylä Tähtelä","2021","12","13","00:00","1.4"
"Sodankylä Tähtelä","2021","12","14","00:00","1.2"
"Sodankylä Tähtelä","2021","12","15","00:00","1"
"Sodankylä Tähtelä","2021","12","16","00:00","2"
"Sodankylä Tähtelä","2021","12","17","00:00","2.5"
"Sodankylä Tähtelä","2021","12","18","00:00","1.7"
"Sodankylä Tähtelä","2021","12","19","00:00","0.9"
"Sodankylä Tähtelä","2021","12","20","00:00","1.9"
"Sodankylä Tähtelä","2021","12","21","00:00","2.4"
"Sodankylä Tähtelä","2021","12","22","00:00","2.7"
"Sodankylä Tähtelä","2021","12","23","00:00","1.7"
"Sodankylä Tähtelä","2021","12","24","00:00","0.6"
"Sodankylä Tähtelä","2021","12","25","00:00","0.7"
"Sodankylä Tähtelä","2021","12","26","00:00","1.6"
"Sodankylä Tähtelä","2021","12","27","00:00","2.6"
"Sodankylä Tähtelä","2021","12","28","00:00","3.6"
"Sodankylä Tähtelä","2021","12","29","00:00","1.9"
"Sodankylä Tähtelä","2021","12","30","00:00","1.5"
"Sodankylä Tähtelä","2021","12","31","00:00","0.6"
"Sodankylä Tähtelä","2022","1","1","00:00","1.3"
