"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Jokioinen Ilmala","2005","1","1","00:00","44.8"
"Jokioinen Ilmala","2005","1","2","00:00","0.1"
"Jokioinen Ilmala","2005","1","3","00:00","45.4"
"Jokioinen Ilmala","2005","1","4","00:00","1.6"
"Jokioinen Ilmala","2005","1","5","00:00","0.2"
"Jokioinen Ilmala","2005","1","6","00:00","0.2"
"Jokioinen Ilmala","2005","1","7","00:00","0"
"Jokioinen Ilmala","2005","1","8","00:00","0.2"
"Jokioinen Ilmala","2005","1","9","00:00","0.2"
"Jokioinen Ilmala","2005","1","10","00:00","0.2"
"Jokioinen Ilmala","2005","1","11","00:00","58.1"
"Jokioinen Ilmala","2005","1","12","00:00","0"
"Jokioinen Ilmala","2005","1","13","00:00","0.1"
"Jokioinen Ilmala","2005","1","14","00:00","0.7"
"Jokioinen Ilmala","2005","1","15","00:00","-"
"-","2005","1","16","00:00","-"
"-","2005","1","17","00:00","-"
"-","2005","1","18","00:00","-"
"-","2005","1","19","00:00","-"
"-","2005","1","20","00:00","-"
"Jokioinen Ilmala","2005","1","21","00:00","0.4"
"Jokioinen Ilmala","2005","1","22","00:00","0.5"
"Jokioinen Ilmala","2005","1","23","00:00","0.7"
"Jokioinen Ilmala","2005","1","24","00:00","0.4"
"Jokioinen Ilmala","2005","1","25","00:00","19.8"
"Jokioinen Ilmala","2005","1","26","00:00","0.7"
"Jokioinen Ilmala","2005","1","27","00:00","9"
"Jokioinen Ilmala","2005","1","28","00:00","1.9"
"Jokioinen Ilmala","2005","1","29","00:00","30.3"
"Jokioinen Ilmala","2005","1","30","00:00","0.5"
"Jokioinen Ilmala","2005","1","31","00:00","102.7"
"Jokioinen Ilmala","2005","2","1","00:00","1"
"Jokioinen Ilmala","2005","2","2","00:00","1.4"
"Jokioinen Ilmala","2005","2","3","00:00","0.6"
"Jokioinen Ilmala","2005","2","4","00:00","0.8"
"Jokioinen Ilmala","2005","2","5","00:00","0.2"
"Jokioinen Ilmala","2005","2","6","00:00","0.5"
"Jokioinen Ilmala","2005","2","7","00:00","1.3"
"Jokioinen Ilmala","2005","2","8","00:00","36.5"
"Jokioinen Ilmala","2005","2","9","00:00","1"
"Jokioinen Ilmala","2005","2","10","00:00","0.7"
"Jokioinen Ilmala","2005","2","11","00:00","14.2"
"Jokioinen Ilmala","2005","2","12","00:00","19.4"
"Jokioinen Ilmala","2005","2","13","00:00","0.9"
"Jokioinen Ilmala","2005","2","14","00:00","3.1"
"Jokioinen Ilmala","2005","2","15","00:00","94"
"Jokioinen Ilmala","2005","2","16","00:00","124.1"
"Jokioinen Ilmala","2005","2","17","00:00","1.6"
"Jokioinen Ilmala","2005","2","18","00:00","0.5"
"Jokioinen Ilmala","2005","2","19","00:00","0.9"
"Jokioinen Ilmala","2005","2","20","00:00","2"
"Jokioinen Ilmala","2005","2","21","00:00","31.5"
"Jokioinen Ilmala","2005","2","22","00:00","121.8"
"Jokioinen Ilmala","2005","2","23","00:00","153.8"
"Jokioinen Ilmala","2005","2","24","00:00","143.6"
"Jokioinen Ilmala","2005","2","25","00:00","57.2"
"Jokioinen Ilmala","2005","2","26","00:00","118.9"
"Jokioinen Ilmala","2005","2","27","00:00","181.4"
"Jokioinen Ilmala","2005","2","28","00:00","79.9"
"Jokioinen Ilmala","2005","3","1","00:00","222.8"
"Jokioinen Ilmala","2005","3","2","00:00","58.3"
"Jokioinen Ilmala","2005","3","3","00:00","177.5"
"Jokioinen Ilmala","2005","3","4","00:00","178.9"
"Jokioinen Ilmala","2005","3","5","00:00","118.6"
"Jokioinen Ilmala","2005","3","6","00:00","191.9"
"Jokioinen Ilmala","2005","3","7","00:00","78.9"
"Jokioinen Ilmala","2005","3","8","00:00","108.2"
"Jokioinen Ilmala","2005","3","9","00:00","232.3"
"Jokioinen Ilmala","2005","3","10","00:00","42.3"
"Jokioinen Ilmala","2005","3","11","00:00","248.2"
"Jokioinen Ilmala","2005","3","12","00:00","63.2"
"Jokioinen Ilmala","2005","3","13","00:00","209"
"Jokioinen Ilmala","2005","3","14","00:00","214.6"
"Jokioinen Ilmala","2005","3","15","00:00","206"
"Jokioinen Ilmala","2005","3","16","00:00","174.7"
"Jokioinen Ilmala","2005","3","17","00:00","2.4"
"Jokioinen Ilmala","2005","3","18","00:00","38.5"
"Jokioinen Ilmala","2005","3","19","00:00","122.1"
"Jokioinen Ilmala","2005","3","20","00:00","142.1"
"Jokioinen Ilmala","2005","3","21","00:00","119"
"Jokioinen Ilmala","2005","3","22","00:00","191.8"
"Jokioinen Ilmala","2005","3","23","00:00","6.5"
"Jokioinen Ilmala","2005","3","24","00:00","110.1"
"Jokioinen Ilmala","2005","3","25","00:00","199.5"
"Jokioinen Ilmala","2005","3","26","00:00","218.7"
"Jokioinen Ilmala","2005","3","27","00:00","122.3"
"Jokioinen Ilmala","2005","3","28","00:00","113.1"
"Jokioinen Ilmala","2005","3","29","00:00","102.6"
"Jokioinen Ilmala","2005","3","30","00:00","115.4"
"Jokioinen Ilmala","2005","3","31","00:00","274.4"
"Jokioinen Ilmala","2005","4","1","00:00","262"
"Jokioinen Ilmala","2005","4","2","00:00","51.5"
"Jokioinen Ilmala","2005","4","3","00:00","177.8"
"Jokioinen Ilmala","2005","4","4","00:00","225.7"
"Jokioinen Ilmala","2005","4","5","00:00","142.4"
"Jokioinen Ilmala","2005","4","6","00:00","179.1"
"Jokioinen Ilmala","2005","4","7","00:00","23.6"
"Jokioinen Ilmala","2005","4","8","00:00","48.6"
"Jokioinen Ilmala","2005","4","9","00:00","59.9"
"Jokioinen Ilmala","2005","4","10","00:00","131.7"
"Jokioinen Ilmala","2005","4","11","00:00","19.5"
"Jokioinen Ilmala","2005","4","12","00:00","133.3"
"Jokioinen Ilmala","2005","4","13","00:00","112.4"
"Jokioinen Ilmala","2005","4","14","00:00","186.9"
"Jokioinen Ilmala","2005","4","15","00:00","-"
"-","2005","4","16","00:00","-"
"Jokioinen Ilmala","2005","4","17","00:00","287.7"
"Jokioinen Ilmala","2005","4","18","00:00","278.5"
"Jokioinen Ilmala","2005","4","19","00:00","233.7"
"Jokioinen Ilmala","2005","4","20","00:00","62.8"
"Jokioinen Ilmala","2005","4","21","00:00","90.8"
"Jokioinen Ilmala","2005","4","22","00:00","17"
"Jokioinen Ilmala","2005","4","23","00:00","119"
"Jokioinen Ilmala","2005","4","24","00:00","266.6"
"Jokioinen Ilmala","2005","4","25","00:00","285.1"
"Jokioinen Ilmala","2005","4","26","00:00","202.8"
"Jokioinen Ilmala","2005","4","27","00:00","189.4"
"Jokioinen Ilmala","2005","4","28","00:00","130.4"
"Jokioinen Ilmala","2005","4","29","00:00","131.8"
"Jokioinen Ilmala","2005","4","30","00:00","7"
"Jokioinen Ilmala","2005","5","1","00:00","96.1"
"Jokioinen Ilmala","2005","5","2","00:00","152.9"
"Jokioinen Ilmala","2005","5","3","00:00","5.8"
"Jokioinen Ilmala","2005","5","4","00:00","4.3"
"Jokioinen Ilmala","2005","5","5","00:00","2.2"
"Jokioinen Ilmala","2005","5","6","00:00","134.4"
"Jokioinen Ilmala","2005","5","7","00:00","73.8"
"Jokioinen Ilmala","2005","5","8","00:00","172.1"
"Jokioinen Ilmala","2005","5","9","00:00","168"
"Jokioinen Ilmala","2005","5","10","00:00","176.1"
"Jokioinen Ilmala","2005","5","11","00:00","121.3"
"Jokioinen Ilmala","2005","5","12","00:00","170.3"
"Jokioinen Ilmala","2005","5","13","00:00","252.7"
"Jokioinen Ilmala","2005","5","14","00:00","270.7"
"Jokioinen Ilmala","2005","5","15","00:00","13.6"
"Jokioinen Ilmala","2005","5","16","00:00","47.4"
"Jokioinen Ilmala","2005","5","17","00:00","76.6"
"Jokioinen Ilmala","2005","5","18","00:00","21.6"
"Jokioinen Ilmala","2005","5","19","00:00","190.3"
"Jokioinen Ilmala","2005","5","20","00:00","304.6"
"Jokioinen Ilmala","2005","5","21","00:00","302.6"
"Jokioinen Ilmala","2005","5","22","00:00","75.7"
"Jokioinen Ilmala","2005","5","23","00:00","120.3"
"Jokioinen Ilmala","2005","5","24","00:00","120.4"
"Jokioinen Ilmala","2005","5","25","00:00","238.3"
"Jokioinen Ilmala","2005","5","26","00:00","50.9"
"Jokioinen Ilmala","2005","5","27","00:00","218.7"
"Jokioinen Ilmala","2005","5","28","00:00","360.8"
"Jokioinen Ilmala","2005","5","29","00:00","6.1"
"Jokioinen Ilmala","2005","5","30","00:00","18.5"
"Jokioinen Ilmala","2005","5","31","00:00","122.7"
"Jokioinen Ilmala","2005","6","1","00:00","38.6"
"Jokioinen Ilmala","2005","6","2","00:00","180.2"
"Jokioinen Ilmala","2005","6","3","00:00","171"
"Jokioinen Ilmala","2005","6","4","00:00","4.6"
"Jokioinen Ilmala","2005","6","5","00:00","41.6"
"Jokioinen Ilmala","2005","6","6","00:00","9.6"
"Jokioinen Ilmala","2005","6","7","00:00","144"
"Jokioinen Ilmala","2005","6","8","00:00","320.2"
"Jokioinen Ilmala","2005","6","9","00:00","168.9"
"Jokioinen Ilmala","2005","6","10","00:00","262.3"
"Jokioinen Ilmala","2005","6","11","00:00","115.9"
"Jokioinen Ilmala","2005","6","12","00:00","13.1"
"Jokioinen Ilmala","2005","6","13","00:00","13.5"
"Jokioinen Ilmala","2005","6","14","00:00","206.7"
"Jokioinen Ilmala","2005","6","15","00:00","240"
"Jokioinen Ilmala","2005","6","16","00:00","306.3"
"Jokioinen Ilmala","2005","6","17","00:00","127.9"
"Jokioinen Ilmala","2005","6","18","00:00","217.6"
"Jokioinen Ilmala","2005","6","19","00:00","283.3"
"Jokioinen Ilmala","2005","6","20","00:00","264.3"
"Jokioinen Ilmala","2005","6","21","00:00","190.9"
"Jokioinen Ilmala","2005","6","22","00:00","128.3"
"Jokioinen Ilmala","2005","6","23","00:00","132.9"
"Jokioinen Ilmala","2005","6","24","00:00","223.8"
"Jokioinen Ilmala","2005","6","25","00:00","62.7"
"Jokioinen Ilmala","2005","6","26","00:00","307.2"
"Jokioinen Ilmala","2005","6","27","00:00","74.5"
"Jokioinen Ilmala","2005","6","28","00:00","86.3"
"Jokioinen Ilmala","2005","6","29","00:00","66.5"
"Jokioinen Ilmala","2005","6","30","00:00","28.7"
"Jokioinen Ilmala","2005","7","1","00:00","276.6"
"Jokioinen Ilmala","2005","7","2","00:00","299.8"
"Jokioinen Ilmala","2005","7","3","00:00","346.7"
"Jokioinen Ilmala","2005","7","4","00:00","270.2"
"Jokioinen Ilmala","2005","7","5","00:00","-"
"-","2005","7","6","00:00","-"
"-","2005","7","7","00:00","-"
"Jokioinen Ilmala","2005","7","8","00:00","185.6"
"Jokioinen Ilmala","2005","7","9","00:00","284.6"
"Jokioinen Ilmala","2005","7","10","00:00","318.1"
"Jokioinen Ilmala","2005","7","11","00:00","296.1"
"Jokioinen Ilmala","2005","7","12","00:00","313.4"
"Jokioinen Ilmala","2005","7","13","00:00","312.5"
"Jokioinen Ilmala","2005","7","14","00:00","325.9"
"Jokioinen Ilmala","2005","7","15","00:00","163.5"
"Jokioinen Ilmala","2005","7","16","00:00","132.6"
"Jokioinen Ilmala","2005","7","17","00:00","67.7"
"Jokioinen Ilmala","2005","7","18","00:00","131.4"
"Jokioinen Ilmala","2005","7","19","00:00","38.5"
"Jokioinen Ilmala","2005","7","20","00:00","119.7"
"Jokioinen Ilmala","2005","7","21","00:00","158.8"
"Jokioinen Ilmala","2005","7","22","00:00","4.5"
"Jokioinen Ilmala","2005","7","23","00:00","52.3"
"Jokioinen Ilmala","2005","7","24","00:00","39"
"Jokioinen Ilmala","2005","7","25","00:00","32.3"
"Jokioinen Ilmala","2005","7","26","00:00","59.2"
"Jokioinen Ilmala","2005","7","27","00:00","29.1"
"Jokioinen Ilmala","2005","7","28","00:00","239.6"
"Jokioinen Ilmala","2005","7","29","00:00","111.8"
"Jokioinen Ilmala","2005","7","30","00:00","262.8"
"Jokioinen Ilmala","2005","7","31","00:00","267.1"
"Jokioinen Ilmala","2005","8","1","00:00","22.5"
"Jokioinen Ilmala","2005","8","2","00:00","90.3"
"Jokioinen Ilmala","2005","8","3","00:00","317.9"
"Jokioinen Ilmala","2005","8","4","00:00","4.7"
"Jokioinen Ilmala","2005","8","5","00:00","177"
"Jokioinen Ilmala","2005","8","6","00:00","131.3"
"Jokioinen Ilmala","2005","8","7","00:00","96"
"Jokioinen Ilmala","2005","8","8","00:00","2.5"
"Jokioinen Ilmala","2005","8","9","00:00","117.3"
"Jokioinen Ilmala","2005","8","10","00:00","3.8"
"Jokioinen Ilmala","2005","8","11","00:00","4.5"
"Jokioinen Ilmala","2005","8","12","00:00","-"
"-","2005","8","13","00:00","-"
"Jokioinen Ilmala","2005","8","14","00:00","32.8"
"Jokioinen Ilmala","2005","8","15","00:00","190.2"
"Jokioinen Ilmala","2005","8","16","00:00","19.9"
"Jokioinen Ilmala","2005","8","17","00:00","202.5"
"Jokioinen Ilmala","2005","8","18","00:00","246.7"
"Jokioinen Ilmala","2005","8","19","00:00","262.9"
"Jokioinen Ilmala","2005","8","20","00:00","213.7"
"Jokioinen Ilmala","2005","8","21","00:00","84.5"
"Jokioinen Ilmala","2005","8","22","00:00","263.5"
"Jokioinen Ilmala","2005","8","23","00:00","129.7"
