"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Jokioinen Ilmala","2019","1","2","00:00","0.5"
"Jokioinen Ilmala","2019","1","3","00:00","89.1"
"Jokioinen Ilmala","2019","1","4","00:00","1.7"
"Jokioinen Ilmala","2019","1","5","00:00","1.6"
"Jokioinen Ilmala","2019","1","6","00:00","2.1"
"Jokioinen Ilmala","2019","1","7","00:00","2.5"
"Jokioinen Ilmala","2019","1","8","00:00","0.6"
"Jokioinen Ilmala","2019","1","9","00:00","2"
"Jokioinen Ilmala","2019","1","10","00:00","2.3"
"Jokioinen Ilmala","2019","1","11","00:00","78.5"
"Jokioinen Ilmala","2019","1","12","00:00","43.1"
"Jokioinen Ilmala","2019","1","13","00:00","1.8"
"Jokioinen Ilmala","2019","1","14","00:00","3.6"
"Jokioinen Ilmala","2019","1","15","00:00","1.5"
"Jokioinen Ilmala","2019","1","16","00:00","15"
"Jokioinen Ilmala","2019","1","17","00:00","0.7"
"Jokioinen Ilmala","2019","1","18","00:00","35.5"
"Jokioinen Ilmala","2019","1","19","00:00","5.9"
"Jokioinen Ilmala","2019","1","20","00:00","76.3"
"Jokioinen Ilmala","2019","1","21","00:00","124.4"
"Jokioinen Ilmala","2019","1","22","00:00","11.7"
"Jokioinen Ilmala","2019","1","23","00:00","2.4"
"Jokioinen Ilmala","2019","1","24","00:00","12.3"
"Jokioinen Ilmala","2019","1","25","00:00","1.3"
"Jokioinen Ilmala","2019","1","26","00:00","2"
"Jokioinen Ilmala","2019","1","27","00:00","162.6"
"Jokioinen Ilmala","2019","1","28","00:00","0.9"
"Jokioinen Ilmala","2019","1","29","00:00","0.4"
"Jokioinen Ilmala","2019","1","30","00:00","2.9"
"Jokioinen Ilmala","2019","1","31","00:00","1.8"
"Jokioinen Ilmala","2019","2","1","00:00","1.1"
"Jokioinen Ilmala","2019","2","2","00:00","0.2"
"Jokioinen Ilmala","2019","2","3","00:00","0.3"
"Jokioinen Ilmala","2019","2","4","00:00","37.4"
"Jokioinen Ilmala","2019","2","5","00:00","1.2"
"Jokioinen Ilmala","2019","2","6","00:00","89.9"
"Jokioinen Ilmala","2019","2","7","00:00","1.2"
"Jokioinen Ilmala","2019","2","8","00:00","0.2"
"Jokioinen Ilmala","2019","2","9","00:00","0.5"
"Jokioinen Ilmala","2019","2","10","00:00","0.5"
"Jokioinen Ilmala","2019","2","11","00:00","0.7"
"Jokioinen Ilmala","2019","2","12","00:00","182.7"
"Jokioinen Ilmala","2019","2","13","00:00","1.6"
"Jokioinen Ilmala","2019","2","14","00:00","24.3"
"Jokioinen Ilmala","2019","2","15","00:00","26"
"Jokioinen Ilmala","2019","2","16","00:00","208.4"
"Jokioinen Ilmala","2019","2","17","00:00","220.5"
"Jokioinen Ilmala","2019","2","18","00:00","1"
"Jokioinen Ilmala","2019","2","19","00:00","1.1"
"Jokioinen Ilmala","2019","2","20","00:00","3.3"
"Jokioinen Ilmala","2019","2","21","00:00","264.9"
"Jokioinen Ilmala","2019","2","22","00:00","252.1"
"Jokioinen Ilmala","2019","2","23","00:00","118.3"
"Jokioinen Ilmala","2019","2","24","00:00","23.6"
"Jokioinen Ilmala","2019","2","25","00:00","165.9"
"Jokioinen Ilmala","2019","2","26","00:00","5"
"Jokioinen Ilmala","2019","2","27","00:00","7.6"
"Jokioinen Ilmala","2019","2","28","00:00","14.1"
"Jokioinen Ilmala","2019","3","1","00:00","286.6"
"Jokioinen Ilmala","2019","3","2","00:00","109.9"
"Jokioinen Ilmala","2019","3","3","00:00","145.5"
"Jokioinen Ilmala","2019","3","4","00:00","0.7"
"Jokioinen Ilmala","2019","3","5","00:00","183.9"
"Jokioinen Ilmala","2019","3","6","00:00","204"
"Jokioinen Ilmala","2019","3","7","00:00","0.4"
"Jokioinen Ilmala","2019","3","8","00:00","0.8"
"Jokioinen Ilmala","2019","3","9","00:00","52.6"
"Jokioinen Ilmala","2019","3","10","00:00","127.2"
"Jokioinen Ilmala","2019","3","11","00:00","30.8"
"Jokioinen Ilmala","2019","3","12","00:00","145.9"
"Jokioinen Ilmala","2019","3","13","00:00","40.1"
"Jokioinen Ilmala","2019","3","14","00:00","0.2"
"Jokioinen Ilmala","2019","3","15","00:00","0.8"
"Jokioinen Ilmala","2019","3","16","00:00","0.2"
"Jokioinen Ilmala","2019","3","17","00:00","4.2"
"Jokioinen Ilmala","2019","3","18","00:00","0.4"
"Jokioinen Ilmala","2019","3","19","00:00","2"
"Jokioinen Ilmala","2019","3","20","00:00","21.9"
"Jokioinen Ilmala","2019","3","21","00:00","42.3"
"Jokioinen Ilmala","2019","3","22","00:00","366.5"
"Jokioinen Ilmala","2019","3","23","00:00","1.5"
"Jokioinen Ilmala","2019","3","24","00:00","309.7"
"Jokioinen Ilmala","2019","3","25","00:00","108.6"
"Jokioinen Ilmala","2019","3","26","00:00","402.8"
"Jokioinen Ilmala","2019","3","27","00:00","36.1"
"Jokioinen Ilmala","2019","3","28","00:00","120.4"
"Jokioinen Ilmala","2019","3","29","00:00","248.4"
"Jokioinen Ilmala","2019","3","30","00:00","81"
"Jokioinen Ilmala","2019","3","31","00:00","131.4"
"Jokioinen Ilmala","2019","4","1","00:00","417"
"Jokioinen Ilmala","2019","4","2","00:00","290.5"
"Jokioinen Ilmala","2019","4","3","00:00","376.1"
"Jokioinen Ilmala","2019","4","4","00:00","312.6"
"Jokioinen Ilmala","2019","4","5","00:00","132"
"Jokioinen Ilmala","2019","4","6","00:00","377.6"
"Jokioinen Ilmala","2019","4","7","00:00","141.8"
"Jokioinen Ilmala","2019","4","8","00:00","2.7"
"Jokioinen Ilmala","2019","4","9","00:00","1.9"
"Jokioinen Ilmala","2019","4","10","00:00","2.5"
"Jokioinen Ilmala","2019","4","11","00:00","367.4"
"Jokioinen Ilmala","2019","4","12","00:00","272.6"
"Jokioinen Ilmala","2019","4","13","00:00","2.1"
"Jokioinen Ilmala","2019","4","14","00:00","134.2"
"Jokioinen Ilmala","2019","4","15","00:00","464.4"
"Jokioinen Ilmala","2019","4","16","00:00","477.6"
"Jokioinen Ilmala","2019","4","17","00:00","478.9"
"Jokioinen Ilmala","2019","4","18","00:00","464.3"
"Jokioinen Ilmala","2019","4","19","00:00","207.9"
"Jokioinen Ilmala","2019","4","20","00:00","24.1"
"Jokioinen Ilmala","2019","4","21","00:00","378.7"
"Jokioinen Ilmala","2019","4","22","00:00","52.9"
"Jokioinen Ilmala","2019","4","23","00:00","418.6"
"Jokioinen Ilmala","2019","4","24","00:00","369"
"Jokioinen Ilmala","2019","4","25","00:00","154.4"
"Jokioinen Ilmala","2019","4","26","00:00","22.7"
"Jokioinen Ilmala","2019","4","27","00:00","363.5"
"Jokioinen Ilmala","2019","4","28","00:00","440.5"
"Jokioinen Ilmala","2019","4","29","00:00","431.1"
"Jokioinen Ilmala","2019","4","30","00:00","132.4"
"Jokioinen Ilmala","2019","5","1","00:00","148.6"
"Jokioinen Ilmala","2019","5","2","00:00","1.2"
"Jokioinen Ilmala","2019","5","3","00:00","35.9"
"Jokioinen Ilmala","2019","5","4","00:00","138.1"
"Jokioinen Ilmala","2019","5","5","00:00","220.4"
"Jokioinen Ilmala","2019","5","6","00:00","141.1"
"Jokioinen Ilmala","2019","5","7","00:00","161.6"
"Jokioinen Ilmala","2019","5","8","00:00","346.6"
"Jokioinen Ilmala","2019","5","9","00:00","463.6"
"Jokioinen Ilmala","2019","5","10","00:00","14.3"
"Jokioinen Ilmala","2019","5","11","00:00","3.6"
"Jokioinen Ilmala","2019","5","12","00:00","10.7"
"Jokioinen Ilmala","2019","5","13","00:00","146.2"
"Jokioinen Ilmala","2019","5","14","00:00","507.9"
"Jokioinen Ilmala","2019","5","15","00:00","459.9"
"Jokioinen Ilmala","2019","5","16","00:00","441.3"
"Jokioinen Ilmala","2019","5","17","00:00","484.8"
"Jokioinen Ilmala","2019","5","18","00:00","489.6"
"Jokioinen Ilmala","2019","5","19","00:00","169.7"
"Jokioinen Ilmala","2019","5","20","00:00","129.9"
"Jokioinen Ilmala","2019","5","21","00:00","216.5"
"Jokioinen Ilmala","2019","5","22","00:00","274.9"
"Jokioinen Ilmala","2019","5","23","00:00","0.7"
"Jokioinen Ilmala","2019","5","24","00:00","1"
"Jokioinen Ilmala","2019","5","25","00:00","3.2"
"Jokioinen Ilmala","2019","5","26","00:00","0.5"
"Jokioinen Ilmala","2019","5","27","00:00","16.2"
"Jokioinen Ilmala","2019","5","28","00:00","76.1"
"Jokioinen Ilmala","2019","5","29","00:00","321.8"
"Jokioinen Ilmala","2019","5","30","00:00","510"
"Jokioinen Ilmala","2019","5","31","00:00","435.8"
"Jokioinen Ilmala","2019","6","1","00:00","223.1"
"Jokioinen Ilmala","2019","6","2","00:00","248.4"
"Jokioinen Ilmala","2019","6","3","00:00","179.7"
"Jokioinen Ilmala","2019","6","4","00:00","103.8"
"Jokioinen Ilmala","2019","6","5","00:00","178.2"
"Jokioinen Ilmala","2019","6","6","00:00","412.8"
"Jokioinen Ilmala","2019","6","7","00:00","333.5"
"Jokioinen Ilmala","2019","6","8","00:00","343.1"
"Jokioinen Ilmala","2019","6","9","00:00","354.7"
"Jokioinen Ilmala","2019","6","10","00:00","410.3"
"Jokioinen Ilmala","2019","6","11","00:00","336.2"
"Jokioinen Ilmala","2019","6","12","00:00","173"
"Jokioinen Ilmala","2019","6","13","00:00","92.1"
"Jokioinen Ilmala","2019","6","14","00:00","0.1"
"Jokioinen Ilmala","2019","6","15","00:00","209.1"
"Jokioinen Ilmala","2019","6","16","00:00","475.2"
"Jokioinen Ilmala","2019","6","17","00:00","300.5"
"Jokioinen Ilmala","2019","6","18","00:00","535.5"
"Jokioinen Ilmala","2019","6","19","00:00","194.7"
"Jokioinen Ilmala","2019","6","20","00:00","350.6"
"Jokioinen Ilmala","2019","6","21","00:00","306.6"
"Jokioinen Ilmala","2019","6","22","00:00","301.3"
"Jokioinen Ilmala","2019","6","23","00:00","322.2"
"Jokioinen Ilmala","2019","6","24","00:00","531.4"
"Jokioinen Ilmala","2019","6","25","00:00","134.7"
"Jokioinen Ilmala","2019","6","26","00:00","64"
"Jokioinen Ilmala","2019","6","27","00:00","129.9"
"Jokioinen Ilmala","2019","6","28","00:00","529.6"
"Jokioinen Ilmala","2019","6","29","00:00","116.4"
"Jokioinen Ilmala","2019","6","30","00:00","259.8"
"Jokioinen Ilmala","2019","7","1","00:00","294.8"
"Jokioinen Ilmala","2019","7","2","00:00","49.5"
"Jokioinen Ilmala","2019","7","3","00:00","358.1"
"Jokioinen Ilmala","2019","7","4","00:00","210.7"
"Jokioinen Ilmala","2019","7","5","00:00","55.3"
"Jokioinen Ilmala","2019","7","6","00:00","58.5"
"Jokioinen Ilmala","2019","7","7","00:00","40.8"
"Jokioinen Ilmala","2019","7","8","00:00","14.8"
"Jokioinen Ilmala","2019","7","9","00:00","1.5"
"Jokioinen Ilmala","2019","7","10","00:00","429"
"Jokioinen Ilmala","2019","7","11","00:00","125"
"Jokioinen Ilmala","2019","7","12","00:00","263.6"
"Jokioinen Ilmala","2019","7","13","00:00","298.9"
"Jokioinen Ilmala","2019","7","14","00:00","176.7"
"Jokioinen Ilmala","2019","7","15","00:00","90.2"
"Jokioinen Ilmala","2019","7","16","00:00","62.3"
"Jokioinen Ilmala","2019","7","17","00:00","288.8"
"Jokioinen Ilmala","2019","7","18","00:00","371.4"
"Jokioinen Ilmala","2019","7","19","00:00","454.9"
"Jokioinen Ilmala","2019","7","20","00:00","480.3"
"Jokioinen Ilmala","2019","7","21","00:00","353.9"
"Jokioinen Ilmala","2019","7","22","00:00","205.6"
"Jokioinen Ilmala","2019","7","23","00:00","93.8"
"Jokioinen Ilmala","2019","7","24","00:00","434.6"
"Jokioinen Ilmala","2019","7","25","00:00","428.7"
"Jokioinen Ilmala","2019","7","26","00:00","422.6"
"Jokioinen Ilmala","2019","7","27","00:00","378"
"Jokioinen Ilmala","2019","7","28","00:00","379.2"
"Jokioinen Ilmala","2019","7","29","00:00","344.8"
"Jokioinen Ilmala","2019","7","30","00:00","134.2"
"Jokioinen Ilmala","2019","7","31","00:00","187.1"
"Jokioinen Ilmala","2019","8","1","00:00","345.6"
"Jokioinen Ilmala","2019","8","2","00:00","383.6"
"Jokioinen Ilmala","2019","8","3","00:00","179.8"
"Jokioinen Ilmala","2019","8","4","00:00","296.1"
"Jokioinen Ilmala","2019","8","5","00:00","282.4"
"Jokioinen Ilmala","2019","8","6","00:00","156.9"
"Jokioinen Ilmala","2019","8","7","00:00","78.1"
"Jokioinen Ilmala","2019","8","8","00:00","73.2"
"Jokioinen Ilmala","2019","8","9","00:00","106.2"
"Jokioinen Ilmala","2019","8","10","00:00","214.7"
"Jokioinen Ilmala","2019","8","11","00:00","3.1"
"Jokioinen Ilmala","2019","8","12","00:00","95.7"
"Jokioinen Ilmala","2019","8","13","00:00","236.3"
"Jokioinen Ilmala","2019","8","14","00:00","111.3"
"Jokioinen Ilmala","2019","8","15","00:00","248.7"
"Jokioinen Ilmala","2019","8","16","00:00","85"
"Jokioinen Ilmala","2019","8","17","00:00","187.4"
"Jokioinen Ilmala","2019","8","18","00:00","19.1"
"Jokioinen Ilmala","2019","8","19","00:00","106.7"
"Jokioinen Ilmala","2019","8","20","00:00","182"
"Jokioinen Ilmala","2019","8","21","00:00","158.8"
"Jokioinen Ilmala","2019","8","22","00:00","235.1"
"Jokioinen Ilmala","2019","8","23","00:00","36.2"
"Jokioinen Ilmala","2019","8","24","00:00","267.3"
"Jokioinen Ilmala","2019","8","25","00:00","266.7"
"Jokioinen Ilmala","2019","8","26","00:00","71.1"
"Jokioinen Ilmala","2019","8","27","00:00","272.1"
"Jokioinen Ilmala","2019","8","28","00:00","337"
"Jokioinen Ilmala","2019","8","29","00:00","322.5"
"Jokioinen Ilmala","2019","8","30","00:00","75.2"
"Jokioinen Ilmala","2019","8","31","00:00","124.5"
"Jokioinen Ilmala","2019","9","1","00:00","318"
"Jokioinen Ilmala","2019","9","2","00:00","117.4"
"Jokioinen Ilmala","2019","9","3","00:00","199.4"
"Jokioinen Ilmala","2019","9","4","00:00","140.4"
"Jokioinen Ilmala","2019","9","5","00:00","10.4"
"Jokioinen Ilmala","2019","9","6","00:00","188.6"
"Jokioinen Ilmala","2019","9","7","00:00","17.8"
"Jokioinen Ilmala","2019","9","8","00:00","35.4"
"Jokioinen Ilmala","2019","9","9","00:00","7.9"
"Jokioinen Ilmala","2019","9","10","00:00","192"
