"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"Jokioinen Ilmala","2016","1","2","00:00","41.4"
"Jokioinen Ilmala","2016","1","3","00:00","1"
"Jokioinen Ilmala","2016","1","4","00:00","63.4"
"Jokioinen Ilmala","2016","1","5","00:00","54"
"Jokioinen Ilmala","2016","1","6","00:00","80.4"
"Jokioinen Ilmala","2016","1","7","00:00","77.3"
"Jokioinen Ilmala","2016","1","8","00:00","52.4"
"Jokioinen Ilmala","2016","1","9","00:00","38.9"
"Jokioinen Ilmala","2016","1","10","00:00","31.4"
"Jokioinen Ilmala","2016","1","11","00:00","0"
"Jokioinen Ilmala","2016","1","12","00:00","0.1"
"Jokioinen Ilmala","2016","1","13","00:00","1.7"
"Jokioinen Ilmala","2016","1","14","00:00","28.8"
"Jokioinen Ilmala","2016","1","15","00:00","1.8"
"Jokioinen Ilmala","2016","1","16","00:00","66.9"
"Jokioinen Ilmala","2016","1","17","00:00","36.5"
"Jokioinen Ilmala","2016","1","18","00:00","0.8"
"Jokioinen Ilmala","2016","1","19","00:00","1.2"
"Jokioinen Ilmala","2016","1","20","00:00","56.8"
"Jokioinen Ilmala","2016","1","21","00:00","122.2"
"Jokioinen Ilmala","2016","1","22","00:00","19.2"
"Jokioinen Ilmala","2016","1","23","00:00","21.1"
"Jokioinen Ilmala","2016","1","24","00:00","1"
"Jokioinen Ilmala","2016","1","25","00:00","1.5"
"Jokioinen Ilmala","2016","1","26","00:00","0.9"
"Jokioinen Ilmala","2016","1","27","00:00","0.8"
"Jokioinen Ilmala","2016","1","28","00:00","0.6"
"Jokioinen Ilmala","2016","1","29","00:00","0.8"
"Jokioinen Ilmala","2016","1","30","00:00","0.9"
"Jokioinen Ilmala","2016","1","31","00:00","0.7"
"Jokioinen Ilmala","2016","2","1","00:00","0.8"
"Jokioinen Ilmala","2016","2","2","00:00","0.9"
"Jokioinen Ilmala","2016","2","3","00:00","20.9"
"Jokioinen Ilmala","2016","2","4","00:00","1.2"
"Jokioinen Ilmala","2016","2","5","00:00","18.1"
"Jokioinen Ilmala","2016","2","6","00:00","0.8"
"Jokioinen Ilmala","2016","2","7","00:00","0.9"
"Jokioinen Ilmala","2016","2","8","00:00","0.2"
"Jokioinen Ilmala","2016","2","9","00:00","0.4"
"Jokioinen Ilmala","2016","2","10","00:00","0.6"
"Jokioinen Ilmala","2016","2","11","00:00","0.3"
"Jokioinen Ilmala","2016","2","12","00:00","0.6"
"Jokioinen Ilmala","2016","2","13","00:00","84.9"
"Jokioinen Ilmala","2016","2","14","00:00","0.1"
"Jokioinen Ilmala","2016","2","15","00:00","1"
"Jokioinen Ilmala","2016","2","16","00:00","120.9"
"Jokioinen Ilmala","2016","2","17","00:00","57.9"
"Jokioinen Ilmala","2016","2","18","00:00","0.2"
"Jokioinen Ilmala","2016","2","19","00:00","0.4"
"Jokioinen Ilmala","2016","2","20","00:00","0"
"Jokioinen Ilmala","2016","2","21","00:00","-0.4"
"Jokioinen Ilmala","2016","2","22","00:00","1.5"
"Jokioinen Ilmala","2016","2","23","00:00","17.7"
"Jokioinen Ilmala","2016","2","24","00:00","1"
"Jokioinen Ilmala","2016","2","25","00:00","1.5"
"Jokioinen Ilmala","2016","2","26","00:00","6.2"
"Jokioinen Ilmala","2016","2","27","00:00","190.8"
"Jokioinen Ilmala","2016","2","28","00:00","2.7"
"Jokioinen Ilmala","2016","2","29","00:00","236.1"
"Jokioinen Ilmala","2016","3","1","00:00","71.7"
"Jokioinen Ilmala","2016","3","2","00:00","66.3"
"Jokioinen Ilmala","2016","3","3","00:00","0.4"
"Jokioinen Ilmala","2016","3","4","00:00","0.2"
"Jokioinen Ilmala","2016","3","5","00:00","0.8"
"Jokioinen Ilmala","2016","3","6","00:00","0.5"
"Jokioinen Ilmala","2016","3","7","00:00","-0.3"
