"Observation station","Year","Month","Day","Time [Local time]","Direct solar radiation mean [W/m2]"
"-","2024","3","10","00:00","-"
"-","2024","3","11","00:00","-"
"-","2024","3","12","00:00","-"
"-","2024","3","13","00:00","-"
"-","2024","3","14","00:00","-"
"-","2024","3","15","00:00","-"
"-","2024","3","16","00:00","-"
"-","2024","3","17","00:00","-"
"-","2024","3","18","00:00","-"
"-","2024","3","19","00:00","-"
"-","2024","3","20","00:00","-"
"-","2024","3","21","00:00","-"
"-","2024","3","22","00:00","-"
"-","2024","3","23","00:00","-"
"-","2024","3","24","00:00","-"
"-","2024","3","25","00:00","-"
"-","2024","3","26","00:00","-"
"-","2024","3","27","00:00","-"
"-","2024","3","28","00:00","-"
"-","2024","3","29","00:00","-"
"-","2024","3","30","00:00","-"
"-","2024","3","31","00:00","-"
"-","2024","4","1","00:00","-"
"-","2024","4","2","00:00","-"
"-","2024","4","3","00:00","-"
"-","2024","4","4","00:00","-"
"-","2024","4","5","00:00","-"
"-","2024","4","6","00:00","-"
"-","2024","4","7","00:00","-"
"-","2024","4","8","00:00","-"
"-","2024","4","9","00:00","-"
"-","2024","4","10","00:00","-"
"-","2024","4","11","00:00","-"
"-","2024","4","12","00:00","-"
"-","2024","4","13","00:00","-"
"-","2024","4","14","00:00","-"
"-","2024","4","15","00:00","-"
"-","2024","4","16","00:00","-"
"-","2024","4","17","00:00","-"
"-","2024","4","18","00:00","-"
"-","2024","4","19","00:00","-"
"-","2024","4","20","00:00","-"
"-","2024","4","21","00:00","-"
"-","2024","4","22","00:00","-"
"-","2024","4","23","00:00","-"
"-","2024","4","24","00:00","-"
"-","2024","4","25","00:00","-"
"-","2024","4","26","00:00","-"
"-","2024","4","27","00:00","-"
"-","2024","4","28","00:00","-"
"-","2024","4","29","00:00","-"
"-","2024","4","30","00:00","-"
"-","2024","5","1","00:00","-"
"-","2024","5","2","00:00","-"
"-","2024","5","3","00:00","-"
"-","2024","5","4","00:00","-"
"-","2024","5","5","00:00","-"
"-","2024","5","6","00:00","-"
"-","2024","5","7","00:00","-"
"-","2024","5","8","00:00","-"
"-","2024","5","9","00:00","-"
"-","2024","5","10","00:00","-"
"-","2024","5","11","00:00","-"
"-","2024","5","12","00:00","-"
"-","2024","5","13","00:00","-"
"-","2024","5","14","00:00","-"
"-","2024","5","15","00:00","-"
"-","2024","5","16","00:00","-"
"-","2024","5","17","00:00","-"
"-","2024","5","18","00:00","-"
"-","2024","5","19","00:00","-"
"-","2024","5","20","00:00","-"
"-","2024","5","21","00:00","-"
"-","2024","5","22","00:00","-"
"-","2024","5","23","00:00","-"
"-","2024","5","24","00:00","-"
"-","2024","5","25","00:00","-"
"-","2024","5","26","00:00","-"
"-","2024","5","27","00:00","-"
"-","2024","5","28","00:00","-"
"-","2024","5","29","00:00","-"
"-","2024","5","30","00:00","-"
"-","2024","5","31","00:00","-"
"-","2024","6","1","00:00","-"
"-","2024","6","2","00:00","-"
"-","2024","6","3","00:00","-"
"-","2024","6","4","00:00","-"
"-","2024","6","5","00:00","-"
"-","2024","6","6","00:00","-"
"-","2024","6","7","00:00","-"
"-","2024","6","8","00:00","-"
"-","2024","6","9","00:00","-"
"-","2024","6","10","00:00","-"
"-","2024","6","11","00:00","-"
"-","2024","6","12","00:00","-"
"-","2024","6","13","00:00","-"
"Sodankylä Tähtelä","2024","6","14","00:00","368.1"
"Sodankylä Tähtelä","2024","6","15","00:00","90.2"
"Sodankylä Tähtelä","2024","6","16","00:00","184.4"
"Sodankylä Tähtelä","2024","6","17","00:00","29.8"
"Sodankylä Tähtelä","2024","6","18","00:00","110.1"
"Sodankylä Tähtelä","2024","6","19","00:00","3"
"Sodankylä Tähtelä","2024","6","20","00:00","34.7"
"Sodankylä Tähtelä","2024","6","21","00:00","7.6"
"Sodankylä Tähtelä","2024","6","22","00:00","126.8"
"Sodankylä Tähtelä","2024","6","23","00:00","545.2"
"Sodankylä Tähtelä","2024","6","24","00:00","123.9"
"Sodankylä Tähtelä","2024","6","25","00:00","130.5"
"Sodankylä Tähtelä","2024","6","26","00:00","340.7"
"Sodankylä Tähtelä","2024","6","27","00:00","440.7"
"Sodankylä Tähtelä","2024","6","28","00:00","382.3"
"Sodankylä Tähtelä","2024","6","29","00:00","173.8"
"Sodankylä Tähtelä","2024","6","30","00:00","359.5"
"Sodankylä Tähtelä","2024","7","1","00:00","44.2"
"Sodankylä Tähtelä","2024","7","2","00:00","0.1"
"Sodankylä Tähtelä","2024","7","3","00:00","199.2"
"Sodankylä Tähtelä","2024","7","4","00:00","196.4"
"Sodankylä Tähtelä","2024","7","5","00:00","48"
"Sodankylä Tähtelä","2024","7","6","00:00","144"
"Sodankylä Tähtelä","2024","7","7","00:00","39.4"
